component,N,B,mean_ms,std_ms
T_quant,139,2,2.9690315015614033,0.043846440305259644
T_quant,139,4,4.70017954823561,0.15762984640220243
T_quant,140,1,2.6997724536340684,0.030792613367618942
T_quant,140,2,2.970634400844574,0.020007750723844447
T_quant,140,4,4.708453237544745,0.15024232140550212
T_quant,141,1,2.7022585598751903,0.04031396842114546
T_quant,141,2,2.981200315989554,0.05529177967444575
T_quant,141,4,4.744513734476641,0.1710555427499589
T_quant,142,1,2.699373112991452,0.030566835979248374
T_quant,142,2,2.975181976798922,0.030302656086180418
T_quant,142,4,4.717671233229339,0.1438471420210267
T_quant,143,1,2.7074365911539644,0.04861855990607897
T_quant,143,2,2.979767385404557,0.03251975708400939
T_quant,143,4,4.722546264529228,0.14011523264463696
T_quant,144,1,2.718783902237192,0.06242185458590559
T_quant,144,2,2.985161986434832,0.04090702988751423
T_quant,144,4,4.744786452502012,0.14208966530479125
